Executing: memtier_benchmark -h 128.110.218.200 -p 11211 --ratio=1:10 --test-time=30 --rate-limiting=250 -t 8 -c 25 --key-pattern=P:P --key-maximum 1000000 -P memcache_text
8         Threads
25        Connections per thread
30        Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         4545.40          ---          ---         1.23270         1.31100         3.00700         5.66300       305.77 
Gets        45447.29     18170.59     27276.71         1.21969         1.30300         2.89500         5.75900      2185.00 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      49992.69     18170.59     27276.71         1.22087         1.30300         2.89500         5.75900      2490.77 


Request Latency Distribution
Type     <= msec         Percent
SET       8.575       99.991
SET       8.959       99.992
SET       8.959       99.993
SET       8.959       99.993
SET       9.343       99.994
SET       9.407       99.994
SET       9.407       99.995
SET       9.407       99.995
SET       9.791       99.995
SET       9.791       99.995
SET       9.791       99.996
SET       9.791       99.996
SET      10.239       99.996
SET      10.239       99.997
SET      10.239       99.997
SET      10.239       99.997
SET      10.239       99.997
SET      10.239       99.997
SET      10.239       99.998
SET      10.239       99.998
SET      10.559       99.998
SET      10.559       99.998
SET      10.559       99.998
SET      10.559       99.998
SET      10.559       99.998
SET      10.687       99.999
SET      10.687       99.999
SET      10.687       99.999
SET      10.687       99.999
SET      10.687       99.999
SET      10.687       99.999
SET      10.687       99.999
SET      10.687       99.999
SET      10.687       99.999
SET      10.687       99.999
SET      11.071       99.999
SET      11.071      100.000
---
GET       0.047        0.000
GET       0.223        5.000
GET       0.319       10.000
GET       0.583       15.000
GET       0.831       20.000
GET       0.983       25.000
GET       1.087       30.000
GET       1.159       35.000
GET       1.215       40.000
GET       1.263       45.000
GET       1.303       50.000
GET       1.327       52.500
GET       1.343       55.000
GET       1.359       57.500
GET       1.375       60.000
GET       1.391       62.500
GET       1.407       65.000
GET       1.415       67.500
GET       1.431       70.000
GET       1.447       72.500
GET       1.463       75.000
GET       1.471       76.250
GET       1.479       77.500
GET       1.495       78.750
GET       1.503       80.000
GET       1.511       81.250
GET       1.527       82.500
GET       1.543       83.750
GET       1.559       85.000
GET       1.583       86.250
GET       1.607       87.500
GET       1.623       88.125
GET       1.639       88.750
GET       1.655       89.375
GET       1.679       90.000
GET       1.703       90.625
GET       1.735       91.250
GET       1.767       91.875
GET       1.807       92.500
GET       1.847       93.125
GET       1.903       93.750
GET       1.935       94.062
GET       1.967       94.375
GET       1.999       94.688
GET       2.031       95.000
GET       2.079       95.312
GET       2.111       95.625
GET       2.159       95.938
GET       2.207       96.250
GET       2.271       96.562
GET       2.319       96.875
GET       2.367       97.031
GET       2.399       97.188
GET       2.431       97.344
GET       2.463       97.500
GET       2.495       97.656
GET       2.543       97.812
GET       2.575       97.969
GET       2.623       98.125
GET       2.655       98.281
GET       2.703       98.438
GET       2.719       98.516
GET       2.751       98.594
GET       2.767       98.672
GET       2.799       98.750
GET       2.815       98.828
GET       2.847       98.906
GET       2.879       98.984
GET       2.927       99.062
GET       2.959       99.141
GET       3.023       99.219
GET       3.071       99.258
GET       3.119       99.297
GET       3.183       99.336
GET       3.263       99.375
GET       3.343       99.414
GET       3.439       99.453
GET       3.567       99.492
GET       3.711       99.531
GET       3.871       99.570
GET       4.047       99.609
GET       4.159       99.629
GET       4.255       99.648
GET       4.351       99.668
GET       4.447       99.688
GET       4.543       99.707
GET       4.639       99.727
GET       4.767       99.746
GET       4.863       99.766
GET       4.991       99.785
GET       5.119       99.805
GET       5.183       99.814
GET       5.247       99.824
GET       5.279       99.834
GET       5.375       99.844
GET       5.439       99.854
GET       5.503       99.863
GET       5.567       99.873
GET       5.631       99.883
GET       5.695       99.893
GET       5.791       99.902
GET       5.823       99.907
GET       5.855       99.912
GET       5.919       99.917
GET       5.951       99.922
GET       6.015       99.927
GET       6.079       99.932
GET       6.143       99.937
GET       6.207       99.941
GET       6.271       99.946
GET       6.335       99.951
GET       6.367       99.954
GET       6.399       99.956
GET       6.431       99.958
GET       6.495       99.961
GET       6.527       99.963
GET       6.559       99.966
GET       6.655       99.968
GET       6.719       99.971
GET       6.847       99.973
GET       7.007       99.976
GET       7.135       99.977
GET       7.263       99.978
GET       7.391       99.979
GET       7.615       99.980
GET       7.775       99.982
GET       8.031       99.983
GET       8.255       99.984
GET       8.511       99.985
GET       8.703       99.987
GET       8.959       99.988
GET       9.087       99.988
GET       9.215       99.989
GET       9.343       99.990
GET       9.471       99.990
GET       9.535       99.991
GET       9.663       99.991
GET       9.791       99.992
GET       9.919       99.993
GET      10.111       99.993
GET      10.239       99.994
GET      10.367       99.994
GET      10.431       99.995
GET      10.495       99.995
GET      10.559       99.995
GET      10.623       99.995
GET      10.751       99.996
GET      10.815       99.996
GET      10.943       99.996
GET      11.007       99.997
GET      11.135       99.997
GET      11.135       99.997
GET      11.263       99.997
GET      11.327       99.997
GET      11.327       99.998
GET      11.455       99.998
GET      11.455       99.998
GET      11.455       99.998
GET      11.583       99.998
GET      11.647       99.998
GET      11.711       99.998
GET      11.775       99.999
GET      11.903       99.999
GET      11.967       99.999
GET      11.967       99.999
GET      11.967       99.999
GET      11.967       99.999
GET      12.031       99.999
GET      12.031       99.999
GET      12.095       99.999
GET      12.159       99.999
GET      12.223       99.999
GET      12.223       99.999
GET      12.223       99.999
GET      12.223       99.999
GET      12.351       99.999
GET      12.351       99.999
GET      12.415      100.000
GET      12.415      100.000
GET      12.479      100.000
GET      12.479      100.000
GET      12.479      100.000
GET      12.479      100.000
GET      12.479      100.000
GET      12.479      100.000
GET      12.543      100.000
GET      12.543      100.000
GET      12.543      100.000
GET      12.543      100.000
GET      12.607      100.000
GET      12.607      100.000
---
WAIT      0.000      100.000
