Executing: memtier_benchmark -h 128.110.218.200 -p 11211 --ratio=1:10 --test-time=30 --rate-limiting=250 -t 8 -c 25 --key-pattern=P:P --key-maximum 1000000 -P memcache_text
8         Threads
25        Connections per thread
30        Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         4545.55          ---          ---         1.69921         1.95900         4.41500         7.61500       305.78 
Gets        45442.63     16377.30     29065.34         1.69235         1.95900         4.22300         7.26300      2078.27 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      49988.18     16377.30     29065.34         1.69298         1.95900         4.25500         7.32700      2384.04 


Request Latency Distribution
Type     <= msec         Percent
SET       5.055       99.297
SET       5.119       99.336
SET       5.183       99.375
SET       5.247       99.414
SET       5.375       99.453
SET       5.503       99.492
SET       5.599       99.531
SET       5.695       99.570
SET       5.791       99.609
SET       5.855       99.629
SET       5.983       99.648
SET       6.079       99.668
SET       6.175       99.688
SET       6.271       99.707
SET       6.335       99.727
SET       6.399       99.746
SET       6.559       99.766
SET       6.719       99.785
SET       6.847       99.805
SET       6.911       99.814
SET       7.007       99.824
SET       7.039       99.834
SET       7.135       99.844
SET       7.167       99.854
SET       7.199       99.863
SET       7.295       99.873
SET       7.423       99.883
SET       7.551       99.893
SET       7.647       99.902
SET       7.711       99.907
SET       7.839       99.912
SET       7.935       99.917
SET       8.159       99.922
SET       8.319       99.927
SET       8.575       99.932
SET       8.703       99.937
SET       9.087       99.941
SET       9.279       99.946
SET       9.535       99.951
SET       9.599       99.954
SET       9.663       99.956
SET       9.663       99.958
SET       9.727       99.961
SET       9.791       99.963
SET       9.855       99.966
SET       9.919       99.968
SET      10.239       99.971
SET      10.239       99.973
SET      10.303       99.976
SET      10.559       99.977
SET      10.623       99.978
SET      10.623       99.979
SET      10.687       99.980
SET      10.687       99.982
SET      10.815       99.983
SET      11.071       99.984
SET      11.135       99.985
SET      11.135       99.987
SET      11.519       99.988
SET      11.583       99.988
SET      11.647       99.989
SET      11.647       99.990
SET      11.711       99.990
SET      11.903       99.991
SET      11.903       99.991
SET      12.031       99.992
SET      12.031       99.993
SET      12.031       99.993
SET      12.351       99.994
SET      12.351       99.994
SET      12.351       99.995
SET      12.351       99.995
SET      12.479       99.995
SET      12.479       99.995
SET      12.735       99.996
SET      12.735       99.996
SET      12.991       99.996
SET      12.991       99.997
SET      12.991       99.997
SET      12.991       99.997
SET      12.991       99.997
SET      12.991       99.997
SET      12.991       99.998
SET      12.991       99.998
SET      13.055       99.998
SET      13.055       99.998
SET      13.055       99.998
SET      13.055       99.998
SET      13.055       99.998
SET      13.119       99.999
SET      13.119       99.999
SET      13.119       99.999
SET      13.119       99.999
SET      13.119       99.999
SET      13.119       99.999
SET      13.119       99.999
SET      13.119       99.999
SET      13.119       99.999
SET      13.119       99.999
SET      13.183       99.999
SET      13.183      100.000
---
GET       0.055        0.000
GET       0.183        5.000
GET       0.247       10.000
GET       0.303       15.000
GET       0.383       20.000
GET       0.487       25.000
GET       0.719       30.000
GET       1.143       35.000
GET       1.615       40.000
GET       1.783       45.000
GET       1.959       50.000
GET       2.079       52.500
GET       2.223       55.000
GET       2.335       57.500
GET       2.383       60.000
GET       2.431       62.500
GET       2.463       65.000
GET       2.495       67.500
GET       2.511       70.000
GET       2.527       72.500
GET       2.543       75.000
GET       2.543       76.250
GET       2.559       77.500
GET       2.559       78.750
GET       2.559       80.000
GET       2.575       81.250
GET       2.575       82.500
GET       2.591       83.750
GET       2.591       85.000
GET       2.607       86.250
GET       2.607       87.500
GET       2.623       88.125
GET       2.623       88.750
GET       2.639       89.375
GET       2.639       90.000
GET       2.655       90.625
GET       2.671       91.250
GET       2.687       91.875
GET       2.703       92.500
GET       2.719       93.125
GET       2.751       93.750
GET       2.783       94.062
GET       2.815       94.375
GET       2.863       94.688
GET       2.911       95.000
GET       2.975       95.312
GET       3.023       95.625
GET       3.055       95.938
GET       3.103       96.250
GET       3.135       96.562
GET       3.183       96.875
GET       3.199       97.031
GET       3.231       97.188
GET       3.247       97.344
GET       3.279       97.500
GET       3.311       97.656
GET       3.343       97.812
GET       3.391       97.969
GET       3.439       98.125
GET       3.519       98.281
GET       3.615       98.438
GET       3.679       98.516
GET       3.743       98.594
GET       3.791       98.672
GET       3.855       98.750
GET       3.951       98.828
GET       4.079       98.906
GET       4.191       98.984
GET       4.319       99.062
GET       4.415       99.141
GET       4.543       99.219
GET       4.607       99.258
GET       4.735       99.297
GET       4.831       99.336
GET       4.959       99.375
GET       5.023       99.414
GET       5.119       99.453
GET       5.215       99.492
GET       5.343       99.531
GET       5.471       99.570
GET       5.567       99.609
GET       5.599       99.629
GET       5.663       99.648
GET       5.695       99.668
GET       5.759       99.688
GET       5.791       99.707
GET       5.887       99.727
GET       5.983       99.746
GET       6.111       99.766
GET       6.303       99.785
GET       6.495       99.805
GET       6.559       99.814
GET       6.623       99.824
GET       6.719       99.834
GET       6.783       99.844
GET       6.847       99.854
GET       6.943       99.863
GET       7.007       99.873
GET       7.071       99.883
GET       7.167       99.893
GET       7.327       99.902
GET       7.423       99.907
GET       7.519       99.912
GET       7.647       99.917
GET       7.775       99.922
GET       7.967       99.927
GET       8.063       99.932
GET       8.159       99.937
GET       8.319       99.941
GET       8.447       99.946
GET       8.639       99.951
GET       8.703       99.954
GET       8.767       99.956
GET       8.895       99.958
GET       9.023       99.961
GET       9.151       99.963
GET       9.343       99.966
GET       9.471       99.968
GET       9.599       99.971
GET       9.663       99.973
GET       9.791       99.976
GET       9.855       99.977
GET       9.983       99.978
GET      10.111       99.979
GET      10.175       99.980
GET      10.239       99.982
GET      10.367       99.983
GET      10.495       99.984
GET      10.559       99.985
GET      10.751       99.987
GET      10.879       99.988
GET      10.943       99.988
GET      11.007       99.989
GET      11.071       99.990
GET      11.135       99.990
GET      11.199       99.991
GET      11.327       99.991
GET      11.391       99.992
GET      11.455       99.993
GET      11.519       99.993
GET      11.647       99.994
GET      11.711       99.994
GET      11.775       99.995
GET      11.839       99.995
GET      11.903       99.995
GET      11.967       99.995
GET      11.967       99.996
GET      11.967       99.996
GET      12.159       99.996
GET      12.223       99.997
GET      12.287       99.997
GET      12.351       99.997
GET      12.351       99.997
GET      12.351       99.997
GET      12.415       99.998
GET      12.479       99.998
GET      12.479       99.998
GET      12.479       99.998
GET      12.543       99.998
GET      12.607       99.998
GET      12.671       99.998
GET      12.735       99.999
GET      12.735       99.999
GET      12.735       99.999
GET      12.799       99.999
GET      12.799       99.999
GET      12.799       99.999
GET      12.863       99.999
GET      12.927       99.999
GET      12.927       99.999
GET      12.927       99.999
GET      12.991       99.999
GET      12.991       99.999
GET      12.991       99.999
GET      12.991       99.999
GET      13.055       99.999
GET      13.055       99.999
GET      13.055      100.000
GET      13.055      100.000
GET      13.055      100.000
GET      13.055      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.119      100.000
GET      13.247      100.000
GET      13.247      100.000
GET      13.247      100.000
GET      13.247      100.000
GET      13.247      100.000
GET      13.247      100.000
GET      13.247      100.000
GET      13.247      100.000
GET      13.247      100.000
GET      13.247      100.000
GET      13.631      100.000
GET      13.631      100.000
---
WAIT      0.000      100.000
